ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Usn,Language,Description
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:17:47,ced61e8f26b48188e1aae8fc629ed45a666348d0,True,c:\windows\system32\taskhostw.exe,taskhostw.exe,.exe,2006-05-29 02:58:34,microsoft® windows® operating system,113104,10.0.22621.2792 (winbuild.160101.0800),10.0.22621.2792,,pe64_amd64,False,10.0.22621.2792,10.0.22621.2792,426784,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 22:48:44,1bde1764665c444d6c282a7e28640d4c3b433555,True,c:\windows\system32\taskkill.exe,taskkill.exe,.exe,1982-02-28 07:09:10,microsoft® windows® operating system,114688,10.0.22621.1 (winbuild.160101.0800),10.0.22621.1,,pe64_amd64,False,10.0.22621.1,10.0.22621.1,413960,1033,
Unassociated,0006eecd557b7de101413dfc713ef8fa328e00000904,2024-05-04 19:17:53,513de48f1c4cd4357782eaf0931be981d1fc24df,False,c:\windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.22621.2567_none_e93fb1d442e4b410\tiworker.exe,TiWorker.exe,.exe,1980-03-13 15:50:47,microsoft® windows® operating system,292320,10.0.22621.2567 (winbuild.160101.0800),10.0.22621.2567,,pe64_amd64,False,10.0.22621.2567,10.0.22621.2567,6600184,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:33:52,6edd8fe5fdc5ae6981b084d2506949541d95e8f5,True,c:\windows\system32\ucpdmgr.exe,UCPDMgr.exe,.exe,2036-06-12 07:33:04,microsoft® windows® operating system,60416,1.0.0.414301,1.0.0.414301+d92d7df8,,pe64_amd64,False,1.0.0.0,1.0.0.0,13118168,1033,
Unassociated,00063a27537c4b1a6797515b27eea324271e00000904,2024-05-04 21:34:22,8557bec7c3a1481381d9e8c204ba7f42db7f0cd9,False,c:\windows\softwaredistribution\download\install\updateplatform.amd64fre.exe,UpdatePlatform.amd64fre.exe,.exe,2024-03-27 08:25:43,microsoft malware protection,12798280,4.18.24030.9,4.18.24030.9,,pe64_amd64,False,4.18.24030.9,4.18.24030.9,215769376,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:17:46,2d6bba219472d069f67c589ee4040a7e1c289bce,True,c:\windows\system32\upfc.exe,upfc.exe,.exe,2033-06-25 05:36:20,microsoft® windows® operating system,150168,10.0.22621.1 (winbuild.160101.0800),10.0.22621.1,,pe64_amd64,False,10.0.22621.1,10.0.22621.1,0,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:17:47,149251dc7ac90467cfb4ad326db0a338525425cd,True,c:\windows\system32\userinit.exe,userinit.exe,.exe,1985-07-26 03:40:52,microsoft® windows® operating system,118784,10.0.22621.2506 (winbuild.160101.0800),10.0.22621.2506,,pe64_amd64,False,10.0.22621.2506,10.0.22621.2506,6787200,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:17:48,90c6856bb01f9de5ef7196d6c7e48389e4da05b0,True,c:\windows\system32\usoclient.exe,UsoClient.exe,.exe,2077-11-09 19:02:46,microsoft® windows® operating system,81920,10.0.22621.2506 (winbuild.160101.0800),10.0.22621.2506,,pe64_amd64,False,10.0.22621.2506,10.0.22621.2506,1086032,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:25:48,531e2d7131215779d0008e01e3b2c60093a8485e,True,c:\windows\syswow64\wermgr.exe,wermgr.exe,.exe,1986-10-12 03:03:46,microsoft® windows® operating system,223088,10.0.22621.2506 (winbuild.160101.0800),10.0.22621.2506,,pe32_i386,False,10.0.22621.2506,10.0.22621.2506,0,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 20:36:53,6c04e0598b9db9ec8b7de89bf286c264ff21d8b0,True,c:\windows\system32\wermgr.exe,wermgr.exe,.exe,2068-02-26 23:10:36,microsoft® windows® operating system,275840,10.0.22621.2506 (winbuild.160101.0800),10.0.22621.2506,,pe64_amd64,False,10.0.22621.2506,10.0.22621.2506,0,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 21:28:14,3ce26c6b94b94a53c1b261ea6b64e173ad053e27,True,c:\windows\system32\wevtutil.exe,wevtutil.exe,.exe,1978-07-15 17:34:45,microsoft® windows® operating system,327680,10.0.22621.2506 (winbuild.160101.0800),10.0.22621.2506,,pe64_amd64,False,10.0.22621.2506,10.0.22621.2506,215415336,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:17:45,3f6f2a1dbfc2d6c94321ff59267544a2a4ed1c43,True,c:\windows\system32\oobe\windeploy.exe,windeploy.exe,.exe,2072-09-26 10:28:15,microsoft® windows® operating system,241664,10.0.22621.2506 (winbuild.160101.0800),10.0.22621.2506,,pe64_amd64,False,10.0.22621.2506,10.0.22621.2506,115584,1033,
Unassociated,00060a310b2fc6e00d8ae7fa61abb62f55a400000000,2024-05-04 23:55:49,dd3731e7bb4d82f82a4ff66bbc554a116254d365,False,c:\program files\windowsapps\microsoft.windowsterminal_1.12.10983.0_x64__8wekyb3d8bbwe\windowsterminal.exe,WindowsTerminal.exe,.exe,2022-04-08 19:34:02,windows terminal,465920,1.12.2204.08003,1.12.220408003-release1.12,,pe64_amd64,False,1.12.2204.8003,1.12.2204.8003,4025240,0,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:17:45,00596f96607680a6e9a6c488e0ef9e862c335e31,True,c:\windows\system32\wininit.exe,wininit.exe,.exe,2028-09-06 22:46:58,microsoft® windows® operating system,579952,10.0.22621.2792 (winbuild.160101.0800),10.0.22621.2792,,pe64_amd64,False,10.0.22621.2792,10.0.22621.2792,0,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 19:17:45,bce5b30868cc609de4cc0e6c473bca9cc985f8a2,True,c:\windows\system32\winlogon.exe,winlogon.exe,.exe,1971-06-11 11:00:51,microsoft® windows® operating system,909312,10.0.22621.2792 (winbuild.160101.0800),10.0.22621.2792,,pe64_amd64,False,10.0.22621.2792,10.0.22621.2792,19456,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 23:38:25,52dcecb44b0527a72e5af353ea80653a582fea33,True,c:\windows\system32\wsl.exe,wsl.exe,.exe,2102-09-18 07:27:09,microsoft® windows® operating system,196608,10.0.22621.2506 (winbuild.160101.0800),10.0.22621.2506,,pe64_amd64,False,10.0.22621.2506,10.0.22621.2506,243934048,1033,
Unassociated,0000f519feec486de87ed73cb92d3cac802400000000,2024-05-04 21:27:26,a29d6039b54560229f35a0a159ac7a5ead9e225d,True,c:\windows\uus\packages\preview\amd64\wuaucltcore.exe,wuaucltcore.exe,.exe,2048-11-05 20:36:32,microsoft® windows® operating system,142704,1212.2309.20012.0,1212.2309.20012.0,,pe64_amd64,False,1212.2309.20012.0,1212.2309.20012.0,0,0,
